time,Frequency(Kmph),Weight(Kg),fiber1_sensor1,Temperature,change in Bragg Wavelength
11.867,30,0,1538.7507,22.96701806,3.13E-10
11.877,30,0,1538.751,22.9890523,3.13E-10
11.887,30,0,1538.7502,22.93029434,3.12E-10
11.897,30,0,1538.7507,22.96701806,3.13E-10
11.907,30,0,1538.7511,22.99639704,3.13E-10
11.917,30,0,1538.7509,22.98170755,3.13E-10
11.927,30,0,1538.7506,22.95967332,3.13E-10
11.937,30,0,1538.751,22.9890523,3.13E-10
11.947,30,0,1538.751,22.9890523,3.13E-10
11.957,30,0,1538.7506,22.95967332,3.13E-10
11.967,30,0,1538.751,22.9890523,3.13E-10
11.977,30,0,1538.7511,22.99639704,3.13E-10
11.987,30,0,1538.751,22.9890523,3.13E-10
11.997,30,0,1538.7508,22.97436281,3.13E-10
12.007,30,0,1538.7514,23.01843128,3.13E-10
12.017,30,0,1538.7515,23.02577602,3.14E-10
12.027,30,0,1538.7509,22.98170755,3.13E-10
12.037,30,0,1538.7508,22.97436281,3.13E-10
12.047,30,0,1538.7514,23.01843128,3.13E-10
12.057,30,0,1538.7511,22.99639704,3.13E-10
12.067,30,0,1538.7507,22.96701806,3.13E-10
12.077,30,0,1538.751,22.9890523,3.13E-10
12.087,30,0,1538.7513,23.01108653,3.13E-10
12.097,30,0,1538.7501,22.92294959,3.12E-10
12.107,30,0,1538.7505,22.95232857,3.13E-10
12.117,30,0,1538.7513,23.01108653,3.13E-10
12.127,30,0,1538.7505,22.95232857,3.13E-10
12.137,30,0,1538.75,22.91560485,3.12E-10
12.147,30,0,1538.7509,22.98170755,3.13E-10
12.157,30,0,1538.7507,22.96701806,3.13E-10
12.167,30,0,1538.7505,22.95232857,3.13E-10
12.177,30,0,1538.7507,22.96701806,3.13E-10
12.187,30,0,1538.7507,22.96701806,3.13E-10
12.197,30,0,1538.7508,22.97436281,3.13E-10
12.207,30,0,1538.751,22.9890523,3.13E-10
12.217,30,0,1538.7514,23.01843128,3.13E-10
12.227,30,0,1538.7519,23.055155,3.14E-10
12.237,30,0,1538.7516,23.03312077,3.14E-10
12.247,30,0,1538.7514,23.01843128,3.13E-10
12.257,30,0,1538.752,23.06249975,3.14E-10
12.267,30,0,1538.7517,23.04046551,3.14E-10
12.277,30,0,1538.7514,23.01843128,3.13E-10
12.287,30,0,1538.752,23.06249975,3.14E-10
12.297,30,0,1538.7517,23.04046551,3.14E-10
12.307,30,0,1538.7517,23.04046551,3.14E-10
12.317,30,0,1538.7518,23.04781026,3.14E-10
12.327,30,0,1538.752,23.06249975,3.14E-10
12.337,30,0,1538.7518,23.04781026,3.14E-10
12.347,30,0,1538.7518,23.04781026,3.14E-10
12.357,30,0,1538.7521,23.06984449,3.14E-10
12.367,30,0,1538.7518,23.04781026,3.14E-10
12.377,30,0,1538.7517,23.04046551,3.14E-10
12.387,30,0,1538.752,23.06249975,3.14E-10
12.397,30,0,1538.7523,23.08453398,3.14E-10
12.407,30,0,1538.7523,23.08453398,3.14E-10
12.417,30,0,1538.7521,23.06984449,3.14E-10
12.427,30,0,1538.7524,23.09187873,3.14E-10
12.437,30,0,1538.7523,23.08453398,3.14E-10
12.447,30,0,1538.7518,23.04781026,3.14E-10
12.457,30,0,1538.7521,23.06984449,3.14E-10
12.467,30,0,1538.7523,23.08453398,3.14E-10
12.477,30,0,1538.752,23.06249975,3.14E-10
12.487,30,0,1538.7524,23.09187873,3.14E-10
12.497,30,0,1538.7531,23.14329195,3.15E-10
12.507,30,0,1538.7526,23.10656822,3.15E-10
12.517,30,0,1538.7524,23.09187873,3.14E-10
12.527,30,0,1538.7522,23.07718924,3.14E-10
12.537,30,0,1538.7527,23.11391296,3.15E-10
12.547,30,0,1538.7525,23.09922347,3.15E-10
12.557,30,0,1538.7523,23.08453398,3.14E-10
12.567,30,0,1538.7531,23.14329195,3.15E-10
12.577,30,0,1538.7523,23.08453398,3.14E-10
12.587,30,0,1538.7522,23.07718924,3.14E-10
12.597,30,0,1538.7526,23.10656822,3.15E-10
12.607,30,0,1538.7523,23.08453398,3.14E-10
12.617,30,0,1538.7519,23.055155,3.14E-10
12.627,30,0,1538.752,23.06249975,3.14E-10
12.637,30,0,1538.7528,23.12125771,3.15E-10
12.647,30,0,1538.7525,23.09922347,3.15E-10
12.657,30,0,1538.7525,23.09922347,3.15E-10
12.667,30,0,1538.7524,23.09187873,3.14E-10
12.677,30,0,1538.7527,23.11391296,3.15E-10
12.687,30,0,1538.7524,23.09187873,3.14E-10
12.697,30,0,1538.7526,23.10656822,3.15E-10
12.707,30,0,1538.7539,23.20204991,3.16E-10
12.717,30,0,1538.7531,23.14329195,3.15E-10
12.727,30,0,1538.7532,23.15063669,3.15E-10
12.737,30,0,1538.7539,23.20204991,3.16E-10
12.747,30,0,1538.7536,23.18001567,3.16E-10
12.757,30,0,1538.7533,23.15798144,3.15E-10
12.767,30,0,1538.7536,23.18001567,3.16E-10
12.777,30,0,1538.7543,23.23142889,3.16E-10
12.787,30,0,1538.7538,23.19470516,3.16E-10
12.797,30,0,1538.7539,23.20204991,3.16E-10
12.807,30,0,1538.7542,23.22408414,3.16E-10
12.817,30,0,1538.7544,23.23877363,3.16E-10
12.827,30,0,1538.7543,23.23142889,3.16E-10
12.837,30,0,1538.7548,23.26815261,3.17E-10
12.847,30,0,1538.7555,23.31956583,3.18E-10
12.857,30,0,1538.7547,23.26080787,3.17E-10
12.867,30,0,1538.7552,23.29753159,3.17E-10
12.877,30,0,1538.7553,23.30487634,3.17E-10
12.887,30,0,1538.755,23.2828421,3.17E-10
12.897,30,0,1538.7547,23.26080787,3.17E-10
12.907,30,0,1538.7551,23.29018685,3.17E-10
12.917,30,0,1538.7555,23.31956583,3.18E-10
12.927,30,0,1538.7544,23.23877363,3.16E-10
12.937,30,0,1538.7543,23.23142889,3.16E-10
12.947,30,0,1538.7548,23.26815261,3.17E-10
12.957,30,0,1538.7549,23.27549736,3.17E-10
12.967,30,0,1538.7547,23.26080787,3.17E-10
12.977,30,0,1538.7552,23.29753159,3.17E-10
12.987,30,0,1538.7561,23.3636343,3.18E-10
12.997,30,0,1538.7552,23.29753159,3.17E-10
13.007,30,0,1538.7558,23.34160006,3.18E-10
13.017,30,0,1538.756,23.35628955,3.18E-10
13.027,30,0,1538.7558,23.34160006,3.18E-10
13.037,30,0,1538.7553,23.30487634,3.17E-10
13.047,30,0,1538.755,23.2828421,3.17E-10
13.057,30,0,1538.7551,23.29018685,3.17E-10
13.067,30,0,1538.7544,23.23877363,3.16E-10
13.077,30,0,1538.7544,23.23877363,3.16E-10
13.087,30,0,1538.7549,23.27549736,3.17E-10
13.097,30,0,1538.7548,23.26815261,3.17E-10
13.107,30,0,1538.7539,23.20204991,3.16E-10
13.117,30,0,1538.7541,23.2167394,3.16E-10
13.127,30,0,1538.7545,23.24611838,3.17E-10
13.137,30,0,1538.7534,23.16532618,3.15E-10
13.147,30,0,1538.754,23.20939465,3.16E-10
13.157,30,0,1538.7547,23.26080787,3.17E-10
13.167,30,0,1538.754,23.20939465,3.16E-10
13.177,30,0,1538.7536,23.18001567,3.16E-10
13.187,30,0,1538.7545,23.24611838,3.17E-10
13.197,30,0,1538.7547,23.26080787,3.17E-10
13.207,30,0,1538.7538,23.19470516,3.16E-10
13.217,30,0,1538.7543,23.23142889,3.16E-10
13.227,30,0,1538.7548,23.26815261,3.17E-10
13.237,30,0,1538.7546,23.25346312,3.17E-10
13.247,30,0,1538.7543,23.23142889,3.16E-10
13.257,30,0,1538.755,23.2828421,3.17E-10
13.267,30,0,1538.7549,23.27549736,3.17E-10
13.277,30,0,1538.7545,23.24611838,3.17E-10
13.287,30,0,1538.7547,23.26080787,3.17E-10
13.297,30,0,1538.7552,23.29753159,3.17E-10
13.307,30,0,1538.7554,23.31222108,3.17E-10
13.317,30,0,1538.7549,23.27549736,3.17E-10
13.327,30,0,1538.7555,23.31956583,3.18E-10
13.337,30,0,1538.7557,23.33425532,3.18E-10
13.347,30,0,1538.7549,23.27549736,3.17E-10
13.357,30,0,1538.7548,23.26815261,3.17E-10
13.367,30,0,1538.7555,23.31956583,3.18E-10
13.377,30,0,1538.7554,23.31222108,3.17E-10
13.387,30,0,1538.7553,23.30487634,3.17E-10
13.397,30,0,1538.7559,23.34894481,3.18E-10
13.407,30,0,1538.7558,23.34160006,3.18E-10
13.417,30,0,1538.7549,23.27549736,3.17E-10
13.427,30,0,1538.7548,23.26815261,3.17E-10
13.437,30,0,1538.7555,23.31956583,3.18E-10
13.447,30,0,1538.7556,23.32691057,3.18E-10
13.457,30,0,1538.7552,23.29753159,3.17E-10
13.467,30,0,1538.7561,23.3636343,3.18E-10
13.477,30,0,1538.7561,23.3636343,3.18E-10
13.487,30,0,1538.7558,23.34160006,3.18E-10
13.497,30,0,1538.7555,23.31956583,3.18E-10
13.507,30,0,1538.7556,23.32691057,3.18E-10
13.517,30,0,1538.7552,23.29753159,3.17E-10
13.527,30,0,1538.7553,23.30487634,3.17E-10
13.537,30,0,1538.7558,23.34160006,3.18E-10
13.547,30,0,1538.7555,23.31956583,3.18E-10
13.557,30,0,1538.7557,23.33425532,3.18E-10
13.567,30,0,1538.7558,23.34160006,3.18E-10
13.577,30,0,1538.756,23.35628955,3.18E-10
13.587,30,0,1538.7562,23.37097904,3.18E-10
13.597,30,0,1538.756,23.35628955,3.18E-10
13.607,30,0,1538.7564,23.38566854,3.18E-10
13.617,30,0,1538.7564,23.38566854,3.18E-10
13.627,30,0,1538.7562,23.37097904,3.18E-10
13.637,30,0,1538.7566,23.40035803,3.19E-10
13.647,30,0,1538.7571,23.43708175,3.19E-10
13.657,30,0,1538.757,23.42973701,3.19E-10
13.667,30,0,1538.7572,23.4444265,3.19E-10
13.677,30,0,1538.7577,23.48115022,3.20E-10
13.687,30,0,1538.7577,23.48115022,3.20E-10
13.697,30,0,1538.7574,23.45911599,3.19E-10
13.707,30,0,1538.7579,23.49583971,3.20E-10
13.717,30,0,1538.758,23.50318446,3.20E-10
13.727,30,0,1538.7576,23.47380548,3.20E-10
13.737,30,0,1538.7578,23.48849497,3.20E-10
13.747,30,0,1538.7583,23.52521869,3.20E-10
13.757,30,0,1538.7576,23.47380548,3.20E-10
13.767,30,0,1538.7576,23.47380548,3.20E-10
13.777,30,0,1538.7579,23.49583971,3.20E-10
13.787,30,0,1538.7578,23.48849497,3.20E-10
13.797,30,0,1538.757,23.42973701,3.19E-10
13.807,30,0,1538.7575,23.46646073,3.20E-10
13.817,30,0,1538.7585,23.53990818,3.21E-10
13.827,30,0,1538.7572,23.4444265,3.19E-10
13.837,30,0,1538.7575,23.46646073,3.20E-10
13.847,30,0,1538.7579,23.49583971,3.20E-10
13.857,30,0,1538.7577,23.48115022,3.20E-10
13.867,30,0,1538.7575,23.46646073,3.20E-10
13.877,30,0,1538.7573,23.45177124,3.19E-10
13.887,30,0,1538.7585,23.53990818,3.21E-10
13.897,30,0,1538.7576,23.47380548,3.20E-10
13.907,30,0,1538.7576,23.47380548,3.20E-10
13.917,30,0,1538.7577,23.48115022,3.20E-10
13.927,30,0,1538.7574,23.45911599,3.19E-10
13.937,30,0,1538.757,23.42973701,3.19E-10
13.947,30,0,1538.7573,23.45177124,3.19E-10
13.957,30,0,1538.7581,23.5105292,3.20E-10
13.967,30,0,1538.7569,23.42239226,3.19E-10
13.977,30,0,1538.7564,23.38566854,3.18E-10
13.987,30,0,1538.7564,23.38566854,3.18E-10
13.997,30,0,1538.7564,23.38566854,3.18E-10
14.007,30,0,1538.756,23.35628955,3.18E-10
14.017,30,0,1538.7559,23.34894481,3.18E-10
14.027,30,0,1538.7567,23.40770277,3.19E-10
14.037,30,0,1538.7555,23.31956583,3.18E-10
14.047,30,0,1538.7554,23.31222108,3.17E-10
14.057,30,0,1538.7561,23.3636343,3.18E-10
14.067,30,0,1538.7562,23.37097904,3.18E-10
14.077,30,0,1538.7562,23.37097904,3.18E-10
14.087,30,0,1538.7568,23.41504752,3.19E-10
14.097,30,0,1538.7577,23.48115022,3.20E-10
14.107,30,0,1538.7568,23.41504752,3.19E-10
14.117,30,0,1538.7572,23.4444265,3.19E-10
14.127,30,0,1538.7575,23.46646073,3.20E-10
14.137,30,0,1538.7572,23.4444265,3.19E-10
14.147,30,0,1538.7566,23.40035803,3.19E-10
14.157,30,0,1538.7572,23.4444265,3.19E-10
14.167,30,0,1538.7577,23.48115022,3.20E-10
14.177,30,0,1538.757,23.42973701,3.19E-10
14.187,30,0,1538.7565,23.39301328,3.19E-10
14.197,30,0,1538.7566,23.40035803,3.19E-10
14.207,30,0,1538.7567,23.40770277,3.19E-10
14.217,30,0,1538.756,23.35628955,3.18E-10
14.227,30,0,1538.7564,23.38566854,3.18E-10
14.237,30,0,1538.7573,23.45177124,3.19E-10
14.247,30,0,1538.7562,23.37097904,3.18E-10
14.257,30,0,1538.7565,23.39301328,3.19E-10
14.267,30,0,1538.7572,23.4444265,3.19E-10
14.277,30,0,1538.7571,23.43708175,3.19E-10
14.287,30,0,1538.7565,23.39301328,3.19E-10
14.297,30,0,1538.7567,23.40770277,3.19E-10
14.307,30,0,1538.7571,23.43708175,3.19E-10
14.317,30,0,1538.7565,23.39301328,3.19E-10
14.327,30,0,1538.7567,23.40770277,3.19E-10
14.337,30,0,1538.7572,23.4444265,3.19E-10
14.347,30,0,1538.7574,23.45911599,3.19E-10
14.357,30,0,1538.7568,23.41504752,3.19E-10
14.367,30,0,1538.7575,23.46646073,3.20E-10
14.377,30,0,1538.7579,23.49583971,3.20E-10
14.387,30,0,1538.757,23.42973701,3.19E-10
14.397,30,0,1538.7572,23.4444265,3.19E-10
14.407,30,0,1538.7576,23.47380548,3.20E-10
14.417,30,0,1538.7576,23.47380548,3.20E-10
14.427,30,0,1538.7572,23.4444265,3.19E-10
14.437,30,0,1538.7577,23.48115022,3.20E-10
14.447,30,0,1538.758,23.50318446,3.20E-10
14.457,30,0,1538.7571,23.43708175,3.19E-10
14.467,30,0,1538.7575,23.46646073,3.20E-10
14.477,30,0,1538.7578,23.48849497,3.20E-10
14.487,30,0,1538.7572,23.4444265,3.19E-10
14.497,30,0,1538.7564,23.38566854,3.18E-10
14.507,30,0,1538.7569,23.42239226,3.19E-10
14.517,30,0,1538.7569,23.42239226,3.19E-10
14.527,30,0,1538.7562,23.37097904,3.18E-10
14.537,30,0,1538.7564,23.38566854,3.18E-10
14.547,30,0,1538.7565,23.39301328,3.19E-10
14.557,30,0,1538.7565,23.39301328,3.19E-10
14.567,30,0,1538.756,23.35628955,3.18E-10
14.577,30,0,1538.7563,23.37832379,3.18E-10
14.587,30,0,1538.7567,23.40770277,3.19E-10
14.597,30,0,1538.7559,23.34894481,3.18E-10
14.607,30,0,1538.7561,23.3636343,3.18E-10
14.617,30,0,1538.7566,23.40035803,3.19E-10
14.627,30,0,1538.756,23.35628955,3.18E-10
14.637,30,0,1538.7557,23.33425532,3.18E-10
14.647,30,0,1538.7563,23.37832379,3.18E-10
14.657,30,0,1538.7565,23.39301328,3.19E-10
14.667,30,0,1538.7562,23.37097904,3.18E-10
14.677,30,0,1538.7559,23.34894481,3.18E-10
14.687,30,0,1538.756,23.35628955,3.18E-10
14.697,30,0,1538.7555,23.31956583,3.18E-10
14.707,30,0,1538.7557,23.33425532,3.18E-10
14.717,30,0,1538.7564,23.38566854,3.18E-10
14.727,30,0,1538.7562,23.37097904,3.18E-10
14.737,30,0,1538.7557,23.33425532,3.18E-10
14.747,30,0,1538.7558,23.34160006,3.18E-10
14.757,30,0,1538.7563,23.37832379,3.18E-10
14.767,30,0,1538.7558,23.34160006,3.18E-10
14.777,30,0,1538.7553,23.30487634,3.17E-10
14.787,30,0,1538.7558,23.34160006,3.18E-10
14.797,30,0,1538.7558,23.34160006,3.18E-10
14.807,30,0,1538.7554,23.31222108,3.17E-10
14.817,30,0,1538.7556,23.32691057,3.18E-10
14.827,30,0,1538.7557,23.33425532,3.18E-10
14.837,30,0,1538.755,23.2828421,3.17E-10
14.847,30,0,1538.755,23.2828421,3.17E-10
14.857,30,0,1538.7549,23.27549736,3.17E-10
14.867,30,0,1538.7546,23.25346312,3.17E-10
14.877,30,0,1538.7546,23.25346312,3.17E-10
14.887,30,0,1538.7548,23.26815261,3.17E-10
14.897,30,0,1538.7555,23.31956583,3.18E-10
14.907,30,0,1538.7552,23.29753159,3.17E-10
14.917,30,0,1538.7553,23.30487634,3.17E-10
14.927,30,0,1538.7562,23.37097904,3.18E-10
14.937,30,0,1538.7555,23.31956583,3.18E-10
14.947,30,0,1538.7554,23.31222108,3.17E-10
14.957,30,0,1538.7562,23.37097904,3.18E-10
14.967,30,0,1538.7562,23.37097904,3.18E-10
14.977,30,0,1538.7562,23.37097904,3.18E-10
14.987,30,0,1538.7565,23.39301328,3.19E-10
14.997,30,0,1538.7573,23.45177124,3.19E-10
15.007,30,0,1538.7568,23.41504752,3.19E-10
15.017,30,0,1538.7566,23.40035803,3.19E-10
15.027,30,0,1538.7569,23.42239226,3.19E-10
15.037,30,0,1538.7572,23.4444265,3.19E-10
15.047,30,0,1538.7568,23.41504752,3.19E-10
15.057,30,0,1538.7572,23.4444265,3.19E-10
15.067,30,0,1538.7576,23.47380548,3.20E-10
15.077,30,0,1538.7571,23.43708175,3.19E-10
15.087,30,0,1538.7572,23.4444265,3.19E-10
15.097,30,0,1538.7576,23.47380548,3.20E-10
15.107,30,0,1538.7578,23.48849497,3.20E-10
15.117,30,0,1538.7577,23.48115022,3.20E-10
15.127,30,0,1538.7577,23.48115022,3.20E-10
15.137,30,0,1538.7584,23.53256344,3.20E-10
15.147,30,0,1538.7578,23.48849497,3.20E-10
15.157,30,0,1538.7578,23.48849497,3.20E-10
15.167,30,0,1538.7583,23.52521869,3.20E-10
15.177,30,0,1538.7585,23.53990818,3.21E-10
15.187,30,0,1538.7584,23.53256344,3.20E-10
15.197,30,0,1538.7588,23.56194242,3.21E-10
15.207,30,0,1538.7598,23.63538987,3.22E-10
15.217,30,0,1538.7583,23.52521869,3.20E-10
15.227,30,0,1538.759,23.57663191,3.21E-10
15.237,30,0,1538.7597,23.62804512,3.22E-10
15.247,30,0,1538.7593,23.59866614,3.21E-10
15.257,30,0,1538.7593,23.59866614,3.21E-10
15.267,30,0,1538.7595,23.61335563,3.22E-10
15.277,30,0,1538.7604,23.67945834,3.22E-10
15.287,30,0,1538.7595,23.61335563,3.22E-10
15.297,30,0,1538.7597,23.62804512,3.22E-10
15.307,30,0,1538.7597,23.62804512,3.22E-10
15.317,30,0,1538.7595,23.61335563,3.22E-10
15.327,30,0,1538.7593,23.59866614,3.21E-10
15.337,30,0,1538.7594,23.60601089,3.21E-10
15.347,30,0,1538.7601,23.65742411,3.22E-10
15.357,30,0,1538.7589,23.56928716,3.21E-10
15.367,30,0,1538.7594,23.60601089,3.21E-10
15.377,30,0,1538.7602,23.66476885,3.22E-10
15.387,30,0,1538.76,23.65007936,3.22E-10
15.397,30,0,1538.7595,23.61335563,3.22E-10
15.407,30,0,1538.7599,23.64273462,3.22E-10
15.417,30,0,1538.7604,23.67945834,3.22E-10
15.427,30,0,1538.7596,23.62070038,3.22E-10
15.437,30,0,1538.7598,23.63538987,3.22E-10
15.447,30,0,1538.7603,23.6721136,3.22E-10
15.457,30,0,1538.7606,23.69414783,3.23E-10
15.467,30,0,1538.7596,23.62070038,3.22E-10
15.477,30,0,1538.7601,23.65742411,3.22E-10
15.487,30,0,1538.7606,23.69414783,3.23E-10
15.497,30,0,1538.7597,23.62804512,3.22E-10
15.507,30,0,1538.7603,23.6721136,3.22E-10
15.517,30,0,1538.7604,23.67945834,3.22E-10
15.527,30,0,1538.7601,23.65742411,3.22E-10
15.537,30,0,1538.76,23.65007936,3.22E-10
15.547,30,0,1538.7605,23.68680309,3.23E-10
15.557,30,0,1538.7609,23.71618207,3.23E-10
15.567,30,0,1538.7606,23.69414783,3.23E-10
15.577,30,0,1538.7609,23.71618207,3.23E-10
15.587,30,0,1538.7614,23.75290579,3.23E-10
15.597,30,0,1538.7615,23.76025054,3.24E-10
15.607,30,0,1538.761,23.72352681,3.23E-10
15.617,30,0,1538.7615,23.76025054,3.24E-10
15.627,30,0,1538.7615,23.76025054,3.24E-10
15.637,30,0,1538.7604,23.67945834,3.22E-10
15.647,30,0,1538.7604,23.67945834,3.22E-10
15.657,30,0,1538.7606,23.69414783,3.23E-10
15.667,30,0,1538.7604,23.67945834,3.22E-10
15.677,30,0,1538.7601,23.65742411,3.22E-10
15.687,30,0,1538.7606,23.69414783,3.23E-10
15.697,30,0,1538.7605,23.68680309,3.23E-10
15.707,30,0,1538.7599,23.64273462,3.22E-10
15.717,30,0,1538.76,23.65007936,3.22E-10
15.727,30,0,1538.7608,23.70883732,3.23E-10
15.737,30,0,1538.7606,23.69414783,3.23E-10
15.747,30,0,1538.7596,23.62070038,3.22E-10
15.757,30,0,1538.7597,23.62804512,3.22E-10
15.767,30,0,1538.7597,23.62804512,3.22E-10
15.777,30,0,1538.7594,23.60601089,3.21E-10
15.787,30,0,1538.7594,23.60601089,3.21E-10
15.797,30,0,1538.7597,23.62804512,3.22E-10
15.807,30,0,1538.7591,23.58397665,3.21E-10
15.817,30,0,1538.7587,23.55459767,3.21E-10
15.827,30,0,1538.7593,23.59866614,3.21E-10
15.837,30,0,1538.759,23.57663191,3.21E-10
15.847,30,0,1538.7587,23.55459767,3.21E-10
15.857,30,0,1538.7584,23.53256344,3.20E-10
15.867,30,0,1538.7589,23.56928716,3.21E-10
15.877,30,0,1538.7586,23.54725293,3.21E-10
15.887,30,0,1538.7583,23.52521869,3.20E-10
15.897,30,0,1538.7589,23.56928716,3.21E-10
15.907,30,0,1538.7593,23.59866614,3.21E-10
15.917,30,0,1538.7583,23.52521869,3.20E-10
15.927,30,0,1538.7588,23.56194242,3.21E-10
15.937,30,0,1538.7591,23.58397665,3.21E-10
15.947,30,0,1538.7585,23.53990818,3.21E-10
15.957,30,0,1538.7584,23.53256344,3.20E-10
15.967,30,0,1538.7591,23.58397665,3.21E-10
15.977,30,0,1538.759,23.57663191,3.21E-10
15.987,30,0,1538.7586,23.54725293,3.21E-10
15.997,30,0,1538.7585,23.53990818,3.21E-10
16.007,30,0,1538.7585,23.53990818,3.21E-10
16.017,30,0,1538.7577,23.48115022,3.20E-10
16.027,30,0,1538.7572,23.4444265,3.19E-10
16.037,30,0,1538.7579,23.49583971,3.20E-10
16.047,30,0,1538.7577,23.48115022,3.20E-10
16.057,30,0,1538.7574,23.45911599,3.19E-10
16.067,30,0,1538.7573,23.45177124,3.19E-10
16.077,30,0,1538.7574,23.45911599,3.19E-10
16.087,30,0,1538.7567,23.40770277,3.19E-10
16.097,30,0,1538.757,23.42973701,3.19E-10
16.107,30,0,1538.7573,23.45177124,3.19E-10
16.117,30,0,1538.7573,23.45177124,3.19E-10
16.127,30,0,1538.7573,23.45177124,3.19E-10
16.137,30,0,1538.7575,23.46646073,3.20E-10
16.147,30,0,1538.7579,23.49583971,3.20E-10
16.157,30,0,1538.7573,23.45177124,3.19E-10
16.167,30,0,1538.7571,23.43708175,3.19E-10
16.177,30,0,1538.7581,23.5105292,3.20E-10
16.187,30,0,1538.7571,23.43708175,3.19E-10
16.197,30,0,1538.7573,23.45177124,3.19E-10
16.207,30,0,1538.7577,23.48115022,3.20E-10
16.217,30,0,1538.7575,23.46646073,3.20E-10
16.227,30,0,1538.7568,23.41504752,3.19E-10
16.237,30,0,1538.7567,23.40770277,3.19E-10
16.247,30,0,1538.7575,23.46646073,3.20E-10
16.257,30,0,1538.757,23.42973701,3.19E-10
16.267,30,0,1538.7573,23.45177124,3.19E-10
16.277,30,0,1538.7576,23.47380548,3.20E-10
16.287,30,0,1538.758,23.50318446,3.20E-10
16.297,30,0,1538.7577,23.48115022,3.20E-10
16.307,30,0,1538.7574,23.45911599,3.19E-10
16.317,30,0,1538.7582,23.51787395,3.20E-10
16.327,30,0,1538.7577,23.48115022,3.20E-10
16.337,30,0,1538.7572,23.4444265,3.19E-10
16.347,30,0,1538.7575,23.46646073,3.20E-10
16.357,30,0,1538.7575,23.46646073,3.20E-10
16.367,30,0,1538.7574,23.45911599,3.19E-10
16.377,30,0,1538.7579,23.49583971,3.20E-10
16.387,30,0,1538.759,23.57663191,3.21E-10
16.397,30,0,1538.7582,23.51787395,3.20E-10
16.407,30,0,1538.7582,23.51787395,3.20E-10
16.417,30,0,1538.7586,23.54725293,3.21E-10
16.427,30,0,1538.759,23.57663191,3.21E-10
16.437,30,0,1538.7589,23.56928716,3.21E-10
16.447,30,0,1538.7586,23.54725293,3.21E-10
16.457,30,0,1538.7591,23.58397665,3.21E-10
16.467,30,0,1538.7577,23.48115022,3.20E-10
16.477,30,0,1538.7581,23.5105292,3.20E-10
16.487,30,0,1538.7582,23.51787395,3.20E-10
16.497,30,0,1538.7575,23.46646073,3.20E-10
16.507,30,0,1538.7569,23.42239226,3.19E-10
16.517,30,0,1538.7576,23.47380548,3.20E-10
16.527,30,0,1538.7578,23.48849497,3.20E-10
16.537,30,0,1538.7571,23.43708175,3.19E-10
16.547,30,0,1538.7573,23.45177124,3.19E-10
16.557,30,0,1538.7577,23.48115022,3.20E-10
16.567,30,0,1538.7576,23.47380548,3.20E-10
16.577,30,0,1538.7574,23.45911599,3.19E-10
16.587,30,0,1538.7575,23.46646073,3.20E-10
16.597,30,0,1538.7579,23.49583971,3.20E-10
16.607,30,0,1538.7569,23.42239226,3.19E-10
16.617,30,0,1538.7569,23.42239226,3.19E-10
16.627,30,0,1538.7575,23.46646073,3.20E-10
16.637,30,0,1538.7574,23.45911599,3.19E-10
16.647,30,0,1538.757,23.42973701,3.19E-10
16.657,30,0,1538.7572,23.4444265,3.19E-10
16.667,30,0,1538.7578,23.48849497,3.20E-10
16.677,30,0,1538.7573,23.45177124,3.19E-10
16.687,30,0,1538.7576,23.47380548,3.20E-10
16.697,30,0,1538.758,23.50318446,3.20E-10
16.707,30,0,1538.7585,23.53990818,3.21E-10
16.717,30,0,1538.758,23.50318446,3.20E-10
16.727,30,0,1538.7584,23.53256344,3.20E-10
16.737,30,0,1538.7589,23.56928716,3.21E-10
16.747,30,0,1538.7584,23.53256344,3.20E-10
16.757,30,0,1538.7586,23.54725293,3.21E-10
16.767,30,0,1538.7596,23.62070038,3.22E-10
16.777,30,0,1538.7593,23.59866614,3.21E-10
16.787,30,0,1538.7593,23.59866614,3.21E-10
16.797,30,0,1538.7601,23.65742411,3.22E-10
16.807,30,0,1538.7602,23.66476885,3.22E-10
16.817,30,0,1538.7593,23.59866614,3.21E-10
16.827,30,0,1538.7599,23.64273462,3.22E-10
16.837,30,0,1538.7599,23.64273462,3.22E-10
16.847,30,0,1538.76,23.65007936,3.22E-10
16.857,30,0,1538.7598,23.63538987,3.22E-10
16.867,30,0,1538.7594,23.60601089,3.21E-10
16.877,30,0,1538.7597,23.62804512,3.22E-10
16.887,30,0,1538.7594,23.60601089,3.21E-10
16.897,30,0,1538.7591,23.58397665,3.21E-10
16.907,30,0,1538.7602,23.66476885,3.22E-10
16.917,30,0,1538.7604,23.67945834,3.22E-10
16.927,30,0,1538.7597,23.62804512,3.22E-10
16.937,30,0,1538.7607,23.70149258,3.23E-10
16.947,30,0,1538.7606,23.69414783,3.23E-10
16.957,30,0,1538.7601,23.65742411,3.22E-10
16.967,30,0,1538.7604,23.67945834,3.22E-10
16.977,30,0,1538.7612,23.7382163,3.23E-10
16.987,30,0,1538.7611,23.73087156,3.23E-10
16.997,30,0,1538.7606,23.69414783,3.23E-10
17.007,30,0,1538.7615,23.76025054,3.24E-10
17.017,30,0,1538.7613,23.74556105,3.23E-10
17.027,30,0,1538.761,23.72352681,3.23E-10
17.037,30,0,1538.7607,23.70149258,3.23E-10
